45;0;2713.00;9.60;111.00;0.00;0.76
46;0;3079.00;9.50;127.00;0.00;1.28
47;0;3450.00;9.50;138.00;0.00;1.92
48;0;2683.00;11.57;114.00;0.00;0.60
49;0;2885.00;11.60;126.00;0.00;0.88
50;0;2732.00;11.60;126.00;0.00;0.60
51;0;2746.00;11.70;142.00;0.00;0.60
52;0;5503.00;9.50;175.00;0.00;2.56
53;0;2707.00;11.12;139.00;0.00;0.68
54;0;2853.00;11.50;137.00;0.00;0.60
55;0;2715.00;11.00;129.00;0.00;0.24
56;0;2811.00;10.32;149.00;0.00;0.64
57;0;127.00;9.50;191.00;0.00;2.56
58;0;639.00;9.50;191.00;0.00;2.56
59;0;1151.00;9.50;191.00;0.00;2.56
60;0;1567.00;9.50;191.00;0.00;1.28
61;0;1743.00;9.50;191.00;0.00;2.56
62;0;1991.00;9.50;183.00;0.00;2.24
63;0;2206.00;9.50;183.00;0.00;2.56
64;0;2368.00;9.50;205.00;0.00;2.56
65;0;2487.00;9.50;207.00;0.00;2.24
66;0;4479.00;9.50;191.00;0.00;2.56
67;0;4991.00;9.50;191.00;0.00;2.56
68;0;2779.00;11.50;141.00;0.00;0.64
69;0;2904.00;11.45;181.00;0.00;0.72
70;0;2829.00;10.75;143.00;0.00;0.28
71;0;4223.00;9.50;207.00;0.00;2.56
72;0;4735.00;9.50;207.00;0.00;2.56
73;0;5247.00;9.50;207.00;0.00;2.56
74;0;2858.00;12.85;164.00;0.00;0.68
75;0;2725.00;11.60;162.00;0.00;0.68
76;0;2768.00;11.80;166.00;0.00;0.88
77;0;2829.00;11.40;160.00;0.00;0.48
78;0;2795.00;11.57;182.00;0.00;0.92
79;0;3045.00;9.50;178.00;0.00;0.96
80;0;3260.00;9.50;207.00;0.00;0.96
81;0;3462.00;9.50;229.00;0.00;1.72
82;0;2749.00;11.27;188.00;0.00;0.84
83;0;3041.00;11.80;207.00;0.00;0.72
84;0;2828.00;11.80;195.00;0.00;0.96
85;0;3967.00;9.50;279.00;0.00;4.16
86;0;2866.00;11.95;202.00;0.00;1.08
87;0;3102.00;10.10;203.00;0.00;0.76
88;0;3215.00;11.17;197.00;0.00;0.36
89;0;2939.00;11.30;217.00;0.00;0.96
90;0;383.00;9.50;255.00;0.00;2.56
91;0;895.00;9.50;255.00;0.00;2.56
92;0;1407.00;9.50;255.00;0.00;2.56
93;0;2749.00;9.50;268.00;0.00;1.60
94;0;2902.00;11.35;212.00;0.00;0.64
95;0;3304.00;9.50;215.00;0.00;0.96
96;0;3657.00;9.50;287.00;0.00;2.88
97;0;2779.00;11.50;209.00;0.00;0.56
98;0;3070.00;10.80;210.00;0.00;0.64
99;0;3190.00;10.77;209.00;0.00;0.64
100;0;2920.00;10.35;205.00;0.00;0.36
101;0;2814.00;11.80;228.00;0.00;0.92
102;0;3211.00;11.15;210.00;0.00;0.36
103;0;3229.00;10.95;215.00;0.00;0.44
104;0;2973.00;11.35;229.00;0.00;0.96
105;0;3011.00;10.45;221.00;0.00;0.52
106;0;3775.00;9.50;295.00;0.00;2.56
107;0;3129.00;10.70;218.00;0.00;0.32
108;0;3111.00;10.20;229.00;0.00;0.72
109;0;3187.00;10.30;238.00;0.00;0.68
110;0;2888.00;11.52;243.00;0.00;1.04
111;0;3211.00;10.80;222.00;0.00;0.28
112;0;2784.00;11.60;237.00;0.00;0.56
113;0;3156.00;10.85;227.00;0.00;0.48
114;0;3080.00;11.60;241.00;0.00;0.56
115;0;2159.00;9.50;283.00;0.00;2.56
116;0;2627.00;9.50;304.00;0.00;3.20
117;0;2845.00;11.52;248.00;0.00;0.92
118;0;3055.00;11.45;242.00;0.00;0.72
119;0;3273.00;10.60;247.00;0.00;0.80
120;0;3016.00;10.40;265.00;0.00;0.56
121;0;3236.00;9.50;244.00;0.00;0.40
122;0;3247.00;10.95;254.00;0.00;0.48
123;0;2930.00;11.17;254.00;0.00;0.88
124;0;2992.00;11.07;252.00;0.00;0.72
125;0;3220.00;10.45;251.00;0.00;0.64
126;0;3418.00;9.75;258.00;0.00;0.56
127;0;3416.00;10.62;242.00;0.00;0.32
128;0;3144.00;10.35;254.00;0.00;0.76
129;0;3171.00;10.75;253.00;0.00;0.64
130;0;3306.00;9.70;249.00;0.00;0.52
131;0;3115.00;11.30;255.00;0.00;0.72
132;0;1970.00;9.50;326.00;0.00;4.16
133;0;3392.00;11.00;248.00;0.00;0.56
134;0;5503.00;9.50;303.00;0.00;2.56
135;0;3341.00;10.85;254.00;0.00;0.44
136;0;3366.00;11.30;255.00;0.00;0.44
137;0;3358.00;10.35;250.00;0.00;0.20
138;0;2802.00;11.80;263.00;0.00;0.76
139;0;3082.00;11.35;272.00;0.00;0.64
140;0;3196.00;10.72;263.00;0.00;0.44
141;0;3445.00;10.32;263.00;0.00;0.48
142;0;2962.00;10.80;272.00;0.00;0.80
143;0;3399.00;10.80;275.00;0.00;0.72
144;0;127.00;9.50;319.00;0.00;2.56
145;0;639.00;9.50;319.00;0.00;2.56
146;0;1151.00;9.50;319.00;0.00;2.56
147;0;1551.00;9.50;335.00;0.00;0.64
148;0;1727.00;9.50;335.00;0.00;3.20
149;0;2281.00;9.50;316.00;0.00;2.24
150;0;4479.00;9.50;319.00;0.00;2.56
151;0;4991.00;9.50;319.00;0.00;2.56
152;0;3314.00;10.00;283.00;0.00;0.76
153;0;3281.00;10.75;279.00;0.00;0.88
154;0;3340.00;9.90;273.00;0.00;0.56
155;0;3049.00;11.70;275.00;0.00;0.68
156;0;3366.00;10.80;275.00;0.00;0.64
157;0;3245.00;11.70;279.00;0.00;0.72
158;0;3265.00;9.65;817.00;0.00;0.24
159;0;2875.00;11.60;278.00;0.00;0.72
160;0;3159.00;11.37;276.00;0.00;0.52
161;0;3446.00;10.80;285.00;0.00;0.88
162;0;2838.00;11.00;276.00;0.00;0.52
163;0;3221.00;11.40;286.00;0.00;0.72
164;0;3186.00;10.75;290.00;0.00;0.92
165;0;3107.00;11.50;281.00;0.00;0.56
166;0;2928.00;12.25;286.00;0.00;0.64
167;0;2996.00;9.85;285.00;0.00;0.64
168;0;3133.00;11.37;283.00;0.00;0.52
169;0;3568.00;9.50;306.00;0.00;1.28
170;0;4223.00;9.50;335.00;0.00;2.56
171;0;4735.00;9.50;335.00;0.00;2.56
172;0;5247.00;9.50;335.00;0.00;2.56
173;0;3477.00;10.35;280.00;0.00;0.40
174;0;3494.00;9.70;295.00;0.00;0.68
175;0;3034.00;10.50;308.00;0.00;0.88
176;0;3148.00;10.92;285.00;0.00;0.20
177;0;2836.00;11.22;302.00;0.00;0.68
178;0;3343.00;11.07;302.00;0.00;0.52
179;0;2405.00;9.50;355.00;0.00;2.56
180;0;2503.00;9.50;367.00;0.00;1.60
181;0;3059.00;11.80;307.00;0.00;0.68
182;0;3144.00;11.30;306.00;0.00;0.76
183;0;3403.00;11.80;302.00;0.00;0.72
184;0;2948.00;11.60;305.00;0.00;0.68
185;0;3097.00;11.80;303.00;0.00;0.60
186;0;3257.00;11.50;308.00;0.00;0.84
187;0;3368.00;11.45;306.00;0.00;0.64
188;0;3011.00;9.82;320.00;0.00;0.80
189;0;3463.00;10.87;314.00;0.00;0.92
190;0;2897.00;11.95;301.00;0.00;0.72
191;0;2988.00;9.92;330.00;0.00;0.68
192;0;3225.00;11.60;315.00;0.00;0.60
193;0;3285.00;11.42;318.00;0.00;0.68
194;0;3312.00;10.82;318.00;0.00;0.64
195;0;3514.00;11.35;319.00;0.00;0.64
196;0;3424.00;11.15;324.00;0.00;0.68
197;0;2862.00;9.50;335.00;0.00;0.72
198;0;3186.00;11.50;326.00;0.00;1.00
199;0;3338.00;11.42;331.00;0.00;0.56
200;0;3094.00;11.40;326.00;0.00;0.56
201;0;3534.00;10.32;317.00;0.00;0.16
202;0;3126.00;11.40;338.00;0.00;0.84
203;0;3058.00;11.45;336.00;0.00;0.72
204;0;3488.00;11.55;337.00;0.00;0.80
205;0;3546.00;11.45;332.00;0.00;0.52
206;0;383.00;9.50;383.00;0.00;2.56
207;0;895.00;9.50;383.00;0.00;2.56
208;0;1407.00;9.50;383.00;0.00;2.56
209;0;2000.00;9.50;437.00;0.00;2.08
210;0;3353.00;11.15;340.00;0.00;0.52
211;0;3372.00;11.25;338.00;0.00;0.56
212;0;3392.00;11.55;348.00;0.00;0.72
213;0;3161.00;11.60;341.00;0.00;0.68
214;0;3260.00;11.25;341.00;0.00;0.72
215;0;3230.00;11.30;342.00;0.00;0.72
216;0;3449.00;11.07;347.00;0.00;0.68
217;0;3315.00;11.22;343.00;0.00;0.56
218;0;3515.00;11.40;340.00;0.00;0.44
219;0;3292.00;10.80;341.00;0.00;0.36
220;0;3420.00;11.30;349.00;0.00;0.72
221;0;2167.00;9.50;368.00;0.00;0.96
222;0;3205.00;11.80;350.00;0.00;0.52
223;0;3544.00;10.05;351.00;0.00;0.52
224;0;3091.00;11.40;360.00;0.00;0.72
225;0;3028.00;11.70;357.00;0.00;0.60
226;0;3070.00;10.75;349.00;0.00;0.32
227;0;3056.00;10.95;357.00;0.00;0.48
228;0;3480.00;11.00;359.00;0.00;0.56
229;0;3524.00;10.72;348.00;0.00;0.20
230;0;3287.00;11.40;356.00;0.00;0.48
231;0;3326.00;10.45;360.00;0.00;0.52
232;0;3008.00;9.75;363.00;0.00;0.56
233;0;3179.00;11.55;376.00;0.00;0.64
234;0;3515.00;11.17;363.00;0.00;0.60
235;0;2286.00;9.50;407.00;0.00;1.52
236;0;2684.00;9.50;389.00;0.00;1.60
237;0;2786.00;9.50;381.00;0.00;1.48
238;0;2916.00;11.07;372.00;0.00;0.64
239;0;2941.00;10.87;364.00;0.00;0.56
240;0;3301.00;10.60;367.00;0.00;0.60
241;0;3155.00;11.65;368.00;0.00;0.60
242;0;3269.00;10.87;369.00;0.00;0.52
243;0;3122.00;11.65;372.00;0.00;0.72
244;0;3363.00;11.15;363.00;0.00;0.36
245;0;3342.00;10.82;363.00;0.00;0.36
246;0;3351.00;10.85;367.00;0.00;0.32
247;0;3218.00;11.30;379.00;0.00;0.68
248;0;3248.00;10.80;373.00;0.00;0.52
249;0;3197.00;11.15;369.00;0.00;0.44
250;0;3457.00;10.87;369.00;0.00;0.44
251;0;3376.00;11.17;369.00;0.00;0.36
252;0;3547.00;10.50;372.00;0.00;0.48
253;0;2958.00;9.92;372.00;0.00;0.32
254;0;3064.00;11.45;384.00;0.00;0.68
255;0;3448.00;10.80;386.00;0.00;0.44
256;0;3043.00;10.77;378.00;0.00;0.40
257;0;3543.00;9.50;398.00;0.00;1.24
258;0;5503.00;9.50;431.00;0.00;2.56
259;0;2895.00;10.95;386.00;0.00;0.52
260;0;3025.00;10.37;375.00;0.00;0.36
261;0;3322.00;10.00;378.00;0.00;0.44
262;0;3285.00;10.80;381.00;0.00;0.32
263;0;3336.00;9.90;376.00;0.00;0.24
264;0;3364.00;10.92;379.00;0.00;0.20
265;0;3357.00;10.12;379.00;0.00;0.20
266;0;3484.00;9.95;379.00;0.00;0.36
267;0;3305.00;10.50;387.00;0.00;0.40
268;0;3346.00;10.32;380.00;0.00;0.28
269;0;3389.00;10.35;385.00;0.00;0.44
270;0;2947.00;11.25;386.00;0.00;0.48
271;0;2968.00;10.90;393.00;0.00;0.60
272;0;3373.00;10.07;382.00;0.00;0.28
273;0;3030.00;9.65;388.00;0.00;0.36
274;0;3092.00;11.50;392.00;0.00;0.76
275;0;3237.00;11.00;388.00;0.00;0.44
276;0;3269.00;10.75;391.00;0.00;0.52
277;0;3146.00;11.40;402.00;0.00;0.84
278;0;3193.00;11.30;395.00;0.00;0.44
279;0;3333.00;10.77;386.00;0.00;0.28
280;0;2830.00;11.42;397.00;0.00;0.72
281;0;3379.00;10.20;389.00;0.00;0.24
282;0;127.00;9.50;447.00;0.00;2.56
283;0;639.00;9.50;447.00;0.00;2.56
284;0;1151.00;9.50;447.00;0.00;2.56
285;0;2156.00;11.17;418.00;0.00;1.12
286;0;2348.00;9.50;424.00;0.00;1.64
287;0;2595.00;9.50;438.00;0.00;1.92
288;0;2994.00;10.20;397.00;0.00;0.52
289;0;3042.00;11.25;398.00;0.00;0.52
290;0;3318.00;10.70;393.00;0.00;0.36
291;0;3354.00;10.10;389.00;0.00;0.24
292;0;3634.00;9.50;453.00;0.00;2.56
293;0;3744.00;9.50;431.00;0.00;1.92
294;0;3953.00;9.50;446.00;0.00;2.56
295;0;4479.00;9.50;447.00;0.00;2.56
296;0;4991.00;9.50;447.00;0.00;2.56
297;0;2880.00;11.45;404.00;0.00;0.32
298;0;2979.00;10.07;392.00;0.00;0.32
299;0;2915.00;12.10;410.00;0.00;0.80
300;0;3344.00;10.92;390.00;0.00;0.24
301;0;3364.00;10.30;390.00;0.00;0.20
302;0;3409.00;10.45;406.00;0.00;0.64
303;0;3489.00;10.40;481.00;0.00;0.32
304;0;2937.00;11.85;414.00;0.00;0.60
305;0;3368.00;10.02;398.00;0.00;0.24
306;0;2117.00;10.00;415.00;0.00;1.12
307;0;3335.00;10.70;396.00;0.00;0.28
308;0;3012.00;11.60;412.00;0.00;0.56
309;0;3118.00;11.45;405.00;0.00;0.64
310;0;3394.00;10.60;403.00;0.00;0.40
311;0;3238.00;11.60;409.00;0.00;0.64
312;0;3379.00;9.62;395.00;0.00;0.16
313;0;2859.00;10.27;403.00;0.00;0.32
314;0;3169.00;11.15;411.00;0.00;0.72
315;0;3349.00;9.92;399.00;0.00;0.28
316;0;3358.00;9.95;400.00;0.00;0.20
317;0;2721.00;10.70;405.00;0.00;0.44
318;0;3054.00;10.55;410.00;0.00;0.60
319;0;3211.00;11.65;407.00;0.00;0.44
320;0;3265.00;11.70;418.00;0.00;0.64
321;0;3320.00;10.85;407.00;0.00;0.48
322;0;2895.00;12.55;416.00;0.00;0.44
323;0;3382.00;10.75;407.00;0.00;0.28
324;0;2215.00;10.67;423.00;0.00;1.04
325;0;2960.00;12.40;424.00;0.00;0.84
326;0;3372.00;10.35;407.00;0.00;0.28
327;0;3472.00;10.17;408.00;0.00;0.32
328;0;4223.00;9.50;463.00;0.00;2.56
329;0;4735.00;9.50;463.00;0.00;2.56
330;0;5247.00;9.50;463.00;0.00;2.56
331;0;3343.00;9.95;406.00;0.00;0.28
332;0;3082.00;11.40;420.00;0.00;0.56
333;0;3037.00;11.70;427.00;0.00;0.76
334;0;3289.00;11.40;421.00;0.00;0.56
335;0;3358.00;10.37;410.00;0.00;0.24
336;0;3337.00;10.75;414.00;0.00;0.36
337;0;2859.00;11.40;415.00;0.00;0.32
338;0;2988.00;11.37;419.00;0.00;0.56
339;0;3195.00;10.82;421.00;0.00;0.52
340;0;2823.00;11.15;425.00;0.00;0.68
341;0;2875.00;11.37;428.00;0.00;0.64
342;0;2717.00;11.00;432.00;0.00;0.84
343;0;3065.00;9.90;429.00;0.00;0.48
344;0;3110.00;11.40;431.00;0.00;0.76
345;0;3319.00;11.30;426.00;0.00;0.48
346;0;3379.00;10.72;419.00;0.00;0.24
347;0;1567.00;9.50;487.00;0.00;1.28
348;0;1735.00;9.50;485.00;0.00;2.88
349;0;3354.00;10.52;424.00;0.00;0.40
350;0;3214.00;11.40;427.00;0.00;0.44
351;0;3433.00;10.92;431.00;0.00;0.56
352;0;2854.00;11.80;426.00;0.00;0.32
353;0;3237.00;11.40;431.00;0.00;0.52
354;0;2074.00;10.47;439.00;0.00;0.84
355;0;3381.00;11.10;436.00;0.00;0.64
356;0;3406.00;11.00;432.00;0.00;0.52
357;0;3136.00;11.40;440.00;0.00;0.68
358;0;2751.00;11.15;438.00;0.00;0.68
359;0;2785.00;11.60;435.00;0.00;0.60
360;0;3032.00;11.80;442.00;0.00;0.64
361;0;3173.00;11.45;443.00;0.00;0.76
362;0;3455.00;10.80;436.00;0.00;0.48
363;0;3483.00;10.80;437.00;0.00;0.56
364;0;2267.00;11.00;450.00;0.00;0.88
365;0;2980.00;11.82;450.00;0.00;0.68
366;0;2173.00;12.42;458.00;0.00;1.32
367;0;3003.00;11.15;448.00;0.00;0.76
368;0;3095.00;11.85;448.00;0.00;0.44
369;0;3293.00;11.47;444.00;0.00;0.48
370;0;2920.00;12.60;443.00;0.00;0.56
371;0;3317.00;11.30;447.00;0.00;0.64
372;0;3367.00;10.80;447.00;0.00;0.40
373;0;3346.00;11.20;448.00;0.00;0.64
374;0;2122.00;11.82;458.00;0.00;0.96
375;0;2842.00;10.60;453.00;0.00;0.80
376;0;2894.00;12.25;448.00;0.00;0.60
377;0;3202.00;10.45;439.00;0.00;0.24
378;0;3266.00;11.65;447.00;0.00;0.60
379;0;2210.00;11.57;469.00;0.00;1.28
380;0;2809.00;11.52;457.00;0.00;0.68
381;0;3207.00;11.50;453.00;0.00;0.48
382;0;3247.00;11.40;456.00;0.00;0.52
383;0;2871.00;11.80;457.00;0.00;0.64
384;0;3076.00;9.95;448.00;0.00;0.36
385;0;3225.00;11.40;457.00;0.00;0.48
386;0;2776.00;11.52;456.00;0.00;0.72
387;0;3402.00;11.10;458.00;0.00;0.68
388;0;2953.00;11.50;457.00;0.00;0.64
389;0;3060.00;10.37;466.00;0.00;0.76
390;0;3427.00;10.85;456.00;0.00;0.64
391;0;3463.00;10.40;455.00;0.00;0.56
392;0;2323.00;10.45;475.00;0.00;1.08
393;0;2710.00;11.40;464.00;0.00;0.84
394;0;383.00;9.50;511.00;0.00;2.56
395;0;895.00;9.50;511.00;0.00;2.56
396;0;1407.00;9.50;511.00;0.00;2.56
397;0;2448.00;9.50;483.00;0.00;1.28
398;0;3025.00;11.25;464.00;0.00;0.60
399;0;3282.00;11.80;465.00;0.00;0.64
400;0;2927.00;12.30;465.00;0.00;0.56
401;0;2060.00;9.95;472.00;0.00;0.76
402;0;2747.00;12.15;470.00;0.00;0.76
403;0;3111.00;11.80;478.00;0.00;0.60
404;0;3139.00;11.60;472.00;0.00;0.80
405;0;3360.00;11.40;471.00;0.00;0.44
406;0;3176.00;11.40;471.00;0.00;0.72
407;0;3378.00;11.20;472.00;0.00;0.56
408;0;3438.00;10.85;476.00;0.00;0.80
409;0;3088.00;10.02;472.00;0.00;0.56
410;0;3333.00;11.40;476.00;0.00;0.76
411;0;3519.00;9.80;471.00;0.00;0.60
412;0;3481.00;10.25;468.00;0.00;0.44
413;0;2899.00;12.10;471.00;0.00;0.56
414;0;2246.00;11.00;480.00;0.00;0.72
415;0;2287.00;10.52;480.00;0.00;0.72
416;0;3304.00;11.60;471.00;0.00;0.48
417;0;2982.00;12.15;491.00;0.00;0.84
418;0;1912.00;9.50;577.00;0.00;2.56
419;0;2565.00;9.50;496.00;0.00;1.24
420;0;3583.00;9.50;511.00;0.00;1.24
421;0;3213.00;11.20;479.00;0.00;0.60
422;0;3510.00;10.90;485.00;0.00;0.72
423;0;2101.00;11.00;484.00;0.00;0.76
424;0;2045.00;10.72;494.00;0.00;1.04
425;0;2268.00;10.27;473.00;0.00;0.24
426;0;2765.00;11.80;486.00;0.00;0.76
427;0;2802.00;11.90;480.00;0.00;0.48
428;0;2869.00;12.15;489.00;0.00;0.80
429;0;2954.00;11.70;483.00;0.00;0.60
430;0;3014.00;11.40;484.00;0.00;0.52
431;0;3402.00;11.40;483.00;0.00;0.52
432;0;3472.00;10.22;489.00;0.00;0.72
433;0;2838.00;12.35;486.00;0.00;0.64
434;0;2927.00;12.57;495.00;0.00;0.68
435;0;3235.00;11.20;499.00;0.00;0.48
436;0;2366.00;11.40;495.00;0.00;0.76
437;0;2136.00;13.40;496.00;0.00;0.76
438;0;2902.00;12.27;493.00;0.00;0.60
439;0;3043.00;11.52;491.00;0.00;0.52
440;0;3068.00;11.65;499.00;0.00;0.76
441;0;3267.00;11.45;495.00;0.00;0.72
442;0;1993.00;9.50;512.00;0.00;1.64
443;0;3300.00;10.75;492.00;0.00;0.60
444;0;3769.00;9.50;533.00;0.00;2.24
445;0;3159.00;11.50;501.00;0.00;0.56
446;0;3357.00;11.42;496.00;0.00;0.56
447;0;2729.00;9.50;509.00;0.00;1.24
448;0;3189.00;11.65;502.00;0.00;0.76
449;0;3441.00;10.92;505.00;0.00;0.84
450;0;3088.00;10.60;509.00;0.00;0.56
451;0;2165.00;12.50;507.00;0.00;0.88
452;0;3134.00;11.85;506.00;0.00;0.60
453;0;2337.00;11.02;521.00;0.00;0.68
454;0;2796.00;11.55;504.00;0.00;0.84
455;0;3212.00;11.55;501.00;0.00;0.60
456;0;2303.00;11.20;509.00;0.00;0.76
457;0;3396.00;11.35;504.00;0.00;0.64
458;0;2091.00;10.32;513.00;0.00;0.96
459;0;2833.00;11.80;512.00;0.00;0.76
460;0;2203.00;11.80;513.00;0.00;0.84
461;0;2251.00;11.82;509.00;0.00;0.72
462;0;3328.00;10.50;507.00;0.00;0.56
463;0;2949.00;12.35;507.00;0.00;0.48
464;0;3535.00;10.40;511.00;0.00;0.56
465;0;3509.00;10.25;506.00;0.00;0.56
466;0;5503.00;9.50;559.00;0.00;2.56
467;0;2674.00;9.50;565.00;0.00;2.56
468;0;3109.00;10.50;515.00;0.00;0.60
469;0;3481.00;10.70;508.00;0.00;0.44
470;0;3305.00;10.90;512.00;0.00;0.52
471;0;3236.00;11.30;519.00;0.00;0.76
472;0;3364.00;10.02;525.00;0.00;0.80
473;0;2902.00;12.70;522.00;0.00;0.72
474;0;3004.00;11.20;525.00;0.00;0.60
475;0;3024.00;10.80;498.00;0.00;0.20
476;0;2865.00;12.47;519.00;0.00;0.56
477;0;3547.00;9.97;530.00;0.00;0.80
478;0;2358.00;9.92;521.00;0.00;0.52
479;0;2386.00;11.77;523.00;0.00;0.64
480;0;3175.00;11.47;522.00;0.00;0.60
481;0;2981.00;11.70;525.00;0.00;0.72
482;0;3274.00;10.82;521.00;0.00;0.60
483;0;3337.00;11.20;526.00;0.00;0.60
484;0;2126.00;11.07;525.00;0.00;0.60
485;0;2598.00;9.50;593.00;0.00;1.28
486;0;3030.00;11.80;527.00;0.00;0.56
487;0;2455.00;10.42;527.00;0.00;0.44
488;0;2478.00;10.67;543.00;0.00;0.80
489;0;3516.00;10.75;519.00;0.00;0.36
490;0;127.00;9.50;575.00;0.00;2.56
491;0;639.00;9.50;575.00;0.00;2.56
492;0;1151.00;9.50;575.00;0.00;2.56
493;0;3460.00;11.20;527.00;0.00;0.56
494;0;3967.00;9.50;591.00;0.00;3.20
495;0;4479.00;9.50;575.00;0.00;2.56
496;0;4991.00;9.50;575.00;0.00;2.56
497;0;2830.00;11.75;531.00;0.00;0.76
498;0;3213.00;11.50;532.00;0.00;0.76
499;0;3061.00;11.12;539.00;0.00;0.56
500;0;3403.00;11.40;532.00;0.00;0.68
501;0;3481.00;11.05;528.00;0.00;0.60
502;0;2426.00;10.80;527.00;0.00;0.64
503;0;2957.00;12.55;530.00;0.00;0.52
504;0;3433.00;11.40;529.00;0.00;0.64
505;0;2936.00;12.15;532.00;0.00;0.56
506;0;3151.00;11.25;533.00;0.00;0.60
507;0;2159.00;11.80;538.00;0.00;0.76
508;0;3315.00;10.10;527.00;0.00;0.28
509;0;2529.00;10.15;535.00;0.00;0.68
510;0;3128.00;10.75;539.00;0.00;0.44
511;0;3072.00;10.20;524.00;0.00;0.20
512;0;3257.00;11.35;537.00;0.00;0.60
513;0;3554.00;10.60;556.00;0.00;1.04
514;0;3295.00;11.10;537.00;0.00;0.68
515;0;3504.00;10.80;537.00;0.00;0.64
516;0;2249.00;11.40;548.00;0.00;1.08
517;0;2295.00;11.27;540.00;0.00;0.84
518;0;3188.00;11.60;543.00;0.00;0.76
519;0;3084.00;10.42;543.00;0.00;0.60
520;0;2201.00;11.80;550.00;0.00;1.00
521;0;2778.00;9.50;529.00;0.00;0.68
522;0;3689.00;9.50;605.00;0.00;2.24
523;0;4223.00;9.50;591.00;0.00;2.56
524;0;4735.00;9.50;591.00;0.00;2.56
525;0;5247.00;9.50;591.00;0.00;2.56
526;0;2504.00;10.35;542.00;0.00;0.56
527;0;2040.00;11.05;549.00;0.00;0.88
528;0;2086.00;11.60;550.00;0.00;0.92
529;0;2868.00;11.80;541.00;0.00;0.48
530;0;3040.00;11.20;545.00;0.00;0.72
531;0;3105.00;10.85;540.00;0.00;0.48
532;0;2379.00;12.10;549.00;0.00;0.68
533;0;3156.00;10.80;553.00;0.00;0.64
534;0;3310.00;10.40;548.00;0.00;0.64
535;0;2337.00;11.00;554.00;0.00;0.76
536;0;2410.00;11.47;549.00;0.00;0.64
537;0;2904.00;12.97;549.00;0.00;0.72
538;0;3334.00;10.05;551.00;0.00;0.48
539;0;2966.00;12.52;553.00;0.00;0.64
540;0;2435.00;10.42;559.00;0.00;0.68
541;0;2998.00;11.80;551.00;0.00;0.68
542;0;3271.00;11.10;556.00;0.00;0.60
543;0;3385.00;9.90;545.00;0.00;0.32
544;0;3458.00;10.75;548.00;0.00;0.44
545;0;2130.00;10.77;552.00;0.00;0.68
546;0;2449.00;10.45;542.00;0.00;0.20
547;0;3437.00;10.75;554.00;0.00;0.60
548;0;2458.00;11.30;563.00;0.00;0.56
549;0;3225.00;11.10;560.00;0.00;0.92
550;0;3369.00;9.90;557.00;0.00;0.68
551;0;3116.00;11.30;561.00;0.00;0.44
552;0;3479.00;10.80;563.00;0.00;0.64
553;0;2935.00;12.75;561.00;0.00;0.68
554;0;3611.00;9.50;551.00;0.00;1.28
555;0;3512.00;10.45;566.00;0.00;0.88
556;0;2846.00;11.50;556.00;0.00;0.48
557;0;3408.00;10.10;555.00;0.00;0.48
558;0;3250.00;11.20;552.00;0.00;0.24
559;0;3288.00;11.12;565.00;0.00;0.56
560;0;2162.00;11.87;565.00;0.00;0.60
