13;dockyard;3053.00;9.90;428.00;-2.50;0
13;anti_air_building;3139.00;11.00;431.00;2.85;0
13;anti_air_building;3071.00;11.53;402.00;5.51;0
13;anti_air_building;3035.00;9.93;400.00;1.90;0
13;synthetic_refinery;3091.00;11.57;426.00;6.02;0
13;radar_station;3090.00;11.53;447.00;3.26;0
13;rocket_site;3145.00;11.55;490.00;3.96;0
13;nuclear_reactor;3131.00;11.07;518.00;1.80;0
14;arms_factory;3230.00;11.15;462.00;3.66;0
14;arms_factory;3202.00;11.25;459.00;0.04;0
14;arms_factory;3219.00;11.15;449.00;2.70;0
14;arms_factory;3210.00;11.13;447.00;5.72;0
14;arms_factory;3188.00;10.80;455.00;0.64;0
14;arms_factory;3212.00;11.00;439.00;4.76;0
14;industrial_complex;3180.00;10.85;450.00;2.61;0
14;industrial_complex;3174.00;11.30;442.00;2.71;0
14;industrial_complex;3174.00;11.07;445.00;0.55;0
14;industrial_complex;3157.00;10.90;437.00;3.21;0
14;industrial_complex;3229.00;11.13;436.00;4.77;0
14;industrial_complex;3170.00;11.30;430.00;1.16;0
14;air_base;3229.00;11.30;432.00;5.28;0
14;bunker;3211.00;11.18;427.00;0.20;0
14;bunker;3177.00;10.90;457.00;3.22;0
14;bunker;3249.00;11.15;397.00;5.88;0
14;bunker;3238.00;11.40;438.00;2.26;0
14;bunker;3211.00;11.10;472.00;0.11;0
14;bunker;3195.00;11.40;487.00;1.67;0
14;bunker;3186.00;11.13;468.00;5.79;0
14;bunker;3233.00;11.10;459.00;0.71;0
14;bunker;3204.00;10.90;463.00;4.83;0
14;bunker;3200.00;10.85;438.00;0.11;0
14;anti_air_building;3217.00;11.40;471.00;2.78;0
14;anti_air_building;3220.00;11.20;479.00;5.44;0
14;anti_air_building;3178.00;11.30;482.00;2.17;0
14;synthetic_refinery;3160.00;11.43;472.00;3.38;0
14;radar_station;3203.00;11.40;458.00;3.54;0
14;rocket_site;3161.00;11.55;466.00;5.34;0
14;nuclear_reactor;3220.00;11.30;469.00;5.45;0
15;arms_factory;3180.00;11.07;550.00;2.70;0
15;arms_factory;3162.00;11.40;533.00;5.72;0
15;arms_factory;3177.00;11.50;548.00;0.64;0
15;arms_factory;3147.00;10.82;529.00;4.76;0
15;arms_factory;3177.00;11.50;541.00;2.61;0
15;arms_factory;3140.00;11.07;527.00;2.71;0
15;industrial_complex;3196.00;11.55;550.00;0.55;0
15;industrial_complex;3158.00;10.78;518.00;3.21;0
15;industrial_complex;3191.00;11.80;547.00;4.77;0
15;industrial_complex;3165.00;11.48;517.00;1.16;0
15;industrial_complex;3179.00;11.23;540.00;5.28;0
15;industrial_complex;3163.00;11.45;518.00;0.20;0
15;air_base;3188.00;11.60;530.00;3.22;0
15;bunker;3148.00;11.40;509.00;5.88;0
15;bunker;3129.00;10.70;536.00;0.11;0
15;bunker;3166.00;11.75;523.00;1.67;0
15;bunker;3142.00;11.40;554.00;5.79;0
15;bunker;3197.00;11.43;554.00;0.71;0
15;anti_air_building;3158.00;11.55;486.00;4.83;0
15;anti_air_building;3127.00;10.80;527.00;0.11;0
15;anti_air_building;3152.00;11.05;561.00;2.78;0
15;synthetic_refinery;3150.00;10.78;540.00;5.44;0
15;radar_station;3164.00;11.80;525.00;2.84;0
15;rocket_site;3167.00;11.40;537.00;3.38;0
15;nuclear_reactor;3158.00;10.80;550.00;1.22;0
16;arms_factory;3067.00;11.23;486.00;0.64;0
16;arms_factory;3077.00;10.60;556.00;4.76;0
16;arms_factory;3055.00;11.60;560.00;2.61;0
16;arms_factory;3088.00;10.70;529.00;2.71;0
16;arms_factory;3071.00;11.65;573.00;0.55;0
16;arms_factory;3104.00;10.53;537.00;3.21;0
16;industrial_complex;3076.00;10.60;557.00;4.77;0
16;industrial_complex;3076.00;10.32;517.00;1.16;0
16;industrial_complex;3059.00;11.15;574.00;5.28;0
16;industrial_complex;3099.00;11.23;559.00;0.20;0
16;industrial_complex;3056.00;11.15;547.00;3.22;0
16;industrial_complex;3102.00;10.40;522.00;5.88;0
16;air_base;3059.00;11.45;509.00;2.26;0
16;bunker;3088.00;11.25;560.00;0.11;0
16;bunker;3079.00;10.65;555.00;1.67;0
16;bunker;3111.00;11.53;565.00;5.79;0
16;bunker;3085.00;10.20;511.00;0.71;0
16;bunker;3032.00;11.25;544.00;4.83;0
16;bunker;3075.00;10.48;502.00;0.11;0
16;bunker;3109.00;11.03;504.00;2.78;0
16;bunker;3065.00;11.55;540.00;5.44;0
16;bunker;3064.00;11.40;567.00;2.17;0
16;bunker;3100.00;10.60;541.00;3.38;0
16;bunker;3074.00;10.65;523.00;1.22;0
16;anti_air_building;3097.00;10.93;506.00;5.34;0
16;anti_air_building;3074.00;10.90;564.00;5.45;0
16;anti_air_building;3043.00;11.45;544.00;3.29;0
16;synthetic_refinery;3073.00;10.90;535.00;5.95;0
16;radar_station;3073.00;10.35;531.00;3.84;0
16;rocket_site;3084.00;11.05;571.00;3.89;0
16;nuclear_reactor;3022.00;11.35;545.00;1.73;0
17;arms_factory;3294.00;11.40;430.00;2.61;0
17;arms_factory;3282.00;11.50;472.00;2.71;0
17;arms_factory;3270.00;11.50;484.00;0.55;0
17;arms_factory;3284.00;10.80;404.00;3.21;0
17;arms_factory;3277.00;11.70;461.00;4.77;0
17;arms_factory;3291.00;11.60;458.00;1.16;0
17;industrial_complex;3273.00;11.40;499.00;5.28;0
17;industrial_complex;3276.00;11.55;439.00;0.20;0
17;industrial_complex;3284.00;11.48;436.00;3.22;0
17;industrial_complex;3264.00;11.65;490.00;5.88;0
17;industrial_complex;3262.00;10.95;400.00;2.26;0
17;industrial_complex;3262.00;11.38;455.00;0.11;0
17;air_base;3277.00;11.70;464.00;1.67;0
17;bunker;3278.00;11.70;444.00;0.71;0
17;bunker;3269.00;11.35;407.00;4.83;0
17;bunker;3255.00;11.40;467.00;0.11;0
17;bunker;3280.00;11.40;477.00;2.78;0
17;bunker;3287.00;10.60;523.00;5.44;0
17;bunker;3293.00;11.40;431.00;2.17;0
17;bunker;3251.00;11.25;488.00;3.38;0
17;bunker;3300.00;10.75;387.00;1.22;0
17;anti_air_building;3263.00;11.80;447.00;5.34;0
17;anti_air_building;3246.00;11.50;481.00;5.45;0
17;anti_air_building;3263.00;11.40;498.00;3.29;0
17;synthetic_refinery;3279.00;11.15;410.00;5.95;0
17;radar_station;3268.00;11.80;456.00;3.84;0
17;rocket_site;3281.00;11.43;474.00;3.89;0
17;nuclear_reactor;3271.00;11.40;511.00;1.73;0
18;arms_factory;3301.00;9.73;524.00;0.55;0
18;arms_factory;3288.00;11.30;543.00;3.21;0
18;arms_factory;3301.00;11.70;470.00;4.77;0
18;arms_factory;3301.00;10.90;560.00;1.16;0
18;arms_factory;3302.00;11.57;477.00;5.28;0
18;arms_factory;3296.00;11.15;504.00;0.20;0
18;industrial_complex;3295.00;10.85;497.00;3.22;0
18;industrial_complex;3311.00;10.75;507.00;5.88;0
18;industrial_complex;3347.00;10.32;511.00;2.26;0
18;industrial_complex;3328.00;10.85;531.00;0.11;0
18;industrial_complex;3317.00;10.68;519.00;1.67;0
18;industrial_complex;3311.00;10.20;535.00;5.79;0
18;air_base;3306.00;10.78;561.00;0.71;0
18;bunker;3310.00;10.40;548.00;4.83;0
18;bunker;3335.00;11.00;525.00;0.11;0
18;bunker;3325.00;10.60;512.00;2.78;0
18;bunker;3289.00;11.15;485.00;5.44;0
18;bunker;3294.00;11.10;540.00;2.17;0
18;bunker;3317.00;11.50;468.00;3.38;0
18;bunker;3320.00;10.43;533.00;1.22;0
18;bunker;3314.00;10.30;513.00;5.34;0
18;anti_air_building;3303.00;9.95;525.00;5.45;0
18;anti_air_building;3310.00;10.30;535.00;3.29;0
18;anti_air_building;3314.00;10.10;539.00;5.95;0
18;synthetic_refinery;3304.00;10.82;561.00;2.33;0
18;radar_station;3316.00;10.38;513.00;0.14;0
18;rocket_site;3306.00;11.43;484.00;1.73;0
18;nuclear_reactor;3333.00;10.75;506.00;4.40;0
19;arms_factory;3322.00;11.40;481.00;4.77;0
19;arms_factory;3330.00;11.20;448.00;1.16;0
19;arms_factory;3376.00;11.40;497.00;5.28;0
19;arms_factory;3354.00;11.40;482.00;0.20;0
19;arms_factory;3362.00;11.13;438.00;3.22;0
19;arms_factory;3313.00;11.40;446.00;5.88;0
19;industrial_complex;3374.00;11.40;495.00;2.26;0
19;industrial_complex;3377.00;11.15;465.00;0.11;0
19;industrial_complex;3305.00;11.50;458.00;1.67;0
19;industrial_complex;3365.00;11.00;505.00;5.79;0
19;industrial_complex;3374.00;11.40;493.00;0.71;0
19;industrial_complex;3356.00;10.78;435.00;4.83;0
19;air_base;3313.00;11.35;428.00;0.11;0
19;bunker;3360.00;11.23;502.00;2.78;0
19;bunker;3345.00;11.40;468.00;5.44;0
19;bunker;3312.00;11.30;422.00;2.17;0
19;bunker;3360.00;11.13;435.00;3.38;0
19;bunker;3351.00;10.60;447.00;1.22;0
19;bunker;3386.00;11.40;473.00;5.34;0
19;bunker;3324.00;11.30;458.00;5.45;0
19;bunker;3296.00;11.50;439.00;3.29;0
19;bunker;3360.00;11.40;480.00;5.95;0
19;anti_air_building;3284.00;11.57;449.00;2.33;0
19;anti_air_building;3351.00;11.40;486.00;3.89;0
19;anti_air_building;3354.00;11.20;473.00;1.73;0
19;synthetic_refinery;3341.00;10.90;457.00;4.40;0
19;radar_station;3337.00;11.05;461.00;2.31;0
19;rocket_site;3386.00;11.30;466.00;2.34;0
19;nuclear_reactor;3365.00;11.20;468.00;0.18;0
21;arms_factory;3365.00;10.15;392.00;3.22;0
21;arms_factory;3353.00;10.25;399.00;5.88;0
21;arms_factory;3352.00;9.82;396.00;2.26;0
21;arms_factory;3369.00;10.32;402.00;0.11;0
21;arms_factory;3350.00;10.05;400.00;1.67;0
21;arms_factory;3350.00;9.98;397.00;5.79;0
21;industrial_complex;3352.00;10.30;387.00;0.71;0
21;industrial_complex;3349.00;10.00;401.00;4.83;0
21;industrial_complex;3347.00;9.90;398.00;0.11;0
21;industrial_complex;3352.00;10.30;388.00;2.78;0
21;industrial_complex;3349.00;10.13;402.00;5.44;0
21;industrial_complex;3353.00;9.65;393.00;2.17;0
21;air_base;3359.00;9.90;388.00;3.38;0
21;bunker;3351.00;10.38;403.00;1.22;0
21;bunker;3365.00;10.15;392.00;5.34;0
21;bunker;3371.00;10.00;396.00;5.45;0
21;bunker;3351.00;9.75;392.00;3.29;0
21;bunker;3356.00;9.95;389.00;5.95;0
21;bunker;3363.00;10.00;399.00;2.33;0
21;anti_air_building;3350.00;10.25;391.00;3.89;0
21;anti_air_building;3345.00;10.63;389.00;1.73;0
21;anti_air_building;3364.00;9.90;398.00;4.40;0
21;synthetic_refinery;3347.00;10.38;392.00;0.78;0
21;radar_station;3357.00;9.65;396.00;5.25;0
21;rocket_site;3372.00;10.03;398.00;0.18;0
21;nuclear_reactor;3345.00;10.38;393.00;2.84;0
22;arms_factory;3337.00;10.73;367.00;2.26;0
22;arms_factory;3322.00;10.05;379.00;0.11;0
22;arms_factory;3350.00;10.05;376.00;1.67;0
22;arms_factory;3351.00;10.85;367.00;5.79;0
22;arms_factory;3344.00;10.85;360.00;0.71;0
22;arms_factory;3349.00;11.50;359.00;4.83;0
22;industrial_complex;3330.00;9.90;373.00;0.11;0
22;industrial_complex;3341.00;10.30;370.00;2.78;0
22;industrial_complex;3340.00;10.40;369.00;5.44;0
22;industrial_complex;3347.00;10.25;379.00;2.17;0
22;industrial_complex;3345.00;10.43;370.00;3.38;0
22;industrial_complex;3349.00;10.55;369.00;1.22;0
22;air_base;3351.00;11.45;361.00;5.34;0
22;bunker;3326.00;10.05;375.00;5.45;0
22;bunker;3349.00;10.70;384.00;3.29;0
22;bunker;3338.00;11.10;362.00;5.95;0
22;bunker;3355.00;10.55;371.00;2.33;0
22;bunker;3360.00;10.35;379.00;3.89;0
22;bunker;3333.00;9.90;374.00;1.73;0
22;anti_air_building;3342.00;10.78;364.00;4.40;0
22;anti_air_building;3345.00;10.70;363.00;0.78;0
22;anti_air_building;3317.00;9.98;377.00;2.34;0
22;synthetic_refinery;3355.00;11.40;364.00;0.18;0
22;radar_station;3337.00;10.13;373.00;4.49;0
22;rocket_site;3345.00;10.60;384.00;5.50;0
22;nuclear_reactor;3353.00;10.50;374.00;2.24;0
23;arms_factory;3372.00;10.05;384.00;1.67;0
23;arms_factory;3374.00;10.80;374.00;5.79;0
23;arms_factory;3372.00;11.40;369.00;0.71;0
23;arms_factory;3379.00;10.55;381.00;4.83;0
23;arms_factory;3375.00;10.85;372.00;0.11;0
23;arms_factory;3376.00;11.45;366.00;2.78;0
23;industrial_complex;3374.00;10.53;379.00;5.44;0
23;industrial_complex;3393.00;10.55;390.00;2.17;0
23;industrial_complex;3364.00;10.82;370.00;3.38;0
23;industrial_complex;3369.00;10.80;377.00;1.22;0
23;industrial_complex;3388.00;10.10;388.00;5.34;0
23;industrial_complex;3366.00;11.13;367.00;5.45;0
23;air_base;3358.00;11.00;367.00;3.29;0
23;naval_base;3397.00;10.15;392.00;-3.56;2219
23;bunker;3360.00;11.15;365.00;2.33;0
23;bunker;3397.00;10.50;390.00;3.89;0
23;bunker;3375.00;10.00;385.00;1.73;0
23;bunker;3372.00;11.40;369.00;4.40;0
23;bunker;3365.00;10.75;376.00;0.78;0
23;bunker;3382.00;10.20;388.00;2.34;0
23;coastal_bunker;3393.00;10.03;395.00;-3.56;0
23;dockyard;3396.00;10.18;393.00;-3.56;0
23;anti_air_building;3377.00;9.98;386.00;5.50;0
23;anti_air_building;3365.00;10.78;375.00;2.24;0
23;anti_air_building;3363.00;10.75;374.00;3.45;0
23;synthetic_refinery;3372.00;10.00;386.00;1.29;0
23;radar_station;3379.00;10.90;377.00;4.79;0
23;rocket_site;3371.00;10.70;375.00;5.51;0
23;nuclear_reactor;3374.00;10.03;383.00;1.90;0
24;arms_factory;3359.00;10.40;410.00;0.71;0
24;arms_factory;3359.00;10.30;408.00;4.83;0
24;arms_factory;3386.00;10.45;403.00;0.11;0
24;arms_factory;3391.00;11.15;414.00;2.78;0
24;arms_factory;3394.00;11.43;409.00;5.44;0
24;arms_factory;3390.00;10.88;403.00;2.17;0
24;industrial_complex;3362.00;11.40;425.00;3.38;0
24;industrial_complex;3361.00;11.40;424.00;1.22;0
24;industrial_complex;3366.00;10.75;421.00;5.34;0
24;industrial_complex;3377.00;10.75;417.00;5.45;0
24;industrial_complex;3367.00;10.60;416.00;3.29;0
24;industrial_complex;3354.00;10.82;412.00;5.95;0
24;air_base;3378.00;11.25;410.00;2.33;0
24;naval_base;3395.00;9.50;397.00;0.00;2219
24;naval_base;3386.00;9.70;396.00;-4.57;2219
24;bunker;3396.00;11.30;407.00;4.40;0
24;bunker;3368.00;10.93;414.00;0.78;0
24;bunker;3375.00;10.78;417.00;2.34;0
24;bunker;3367.00;10.85;414.00;0.18;0
24;bunker;3365.00;10.82;422.00;2.84;0
24;bunker;3382.00;10.85;409.00;5.50;0
24;bunker;3384.00;9.88;394.00;2.24;0
24;coastal_bunker;3397.00;9.50;397.00;0.00;0
24;coastal_bunker;3385.00;10.15;397.00;-4.57;0
24;dockyard;3395.00;9.50;397.00;0.00;0
24;anti_air_building;3368.00;10.48;407.00;5.51;0
24;anti_air_building;3392.00;11.40;410.00;1.90;0
24;anti_air_building;3397.00;10.53;403.00;6.02;0
24;synthetic_refinery;3398.00;10.28;401.00;6.12;0
24;radar_station;3372.00;11.15;414.00;6.20;0
24;rocket_site;3346.00;10.05;422.00;1.80;0
24;nuclear_reactor;3368.00;10.53;420.00;4.46;0
25;arms_factory;3332.00;10.70;393.00;0.11;0
25;arms_factory;3316.00;10.45;398.00;2.78;0
25;arms_factory;3343.00;9.98;413.00;5.44;0
25;arms_factory;3337.00;10.55;410.00;2.17;0
25;arms_factory;3316.00;11.07;413.00;3.38;0
25;arms_factory;3323.00;10.82;398.00;1.22;0
25;industrial_complex;3338.00;10.45;398.00;5.34;0
25;industrial_complex;3322.00;10.60;392.00;5.45;0
25;industrial_complex;3331.00;11.05;417.00;3.29;0
25;industrial_complex;3339.00;10.20;405.00;5.95;0
25;industrial_complex;3320.00;11.07;409.00;2.33;0
25;industrial_complex;3317.00;10.82;402.00;3.89;0
25;air_base;3320.00;10.75;398.00;1.73;0
25;bunker;3311.00;10.65;396.00;4.40;0
25;bunker;3339.00;10.75;420.00;0.78;0
25;bunker;3330.00;11.13;406.00;2.34;0
25;bunker;3334.00;10.73;384.00;0.18;0
25;bunker;3333.00;11.07;400.00;2.84;0
25;bunker;3347.00;9.98;406.00;5.50;0
25;anti_air_building;3319.00;10.70;389.00;2.24;0
25;anti_air_building;3331.00;10.95;415.00;3.45;0
25;anti_air_building;3324.00;11.40;417.00;1.29;0
25;synthetic_refinery;3308.00;11.15;408.00;2.85;0
25;radar_station;3329.00;11.40;402.00;1.09;0
25;rocket_site;3315.00;10.32;396.00;1.90;0
25;nuclear_reactor;3329.00;10.75;393.00;6.02;0
28;arms_factory;3475.00;10.40;584.00;5.34;0
28;arms_factory;3457.00;10.40;586.00;5.45;0
28;arms_factory;3451.00;10.45;578.00;3.29;0
28;arms_factory;3424.00;9.70;587.00;5.95;0
28;arms_factory;3457.00;10.32;578.00;2.33;0
28;arms_factory;3435.00;10.73;569.00;3.89;0
28;industrial_complex;3424.00;9.95;575.00;1.73;0
28;industrial_complex;3441.00;10.80;581.00;4.40;0
28;industrial_complex;3489.00;10.30;575.00;0.78;0
28;industrial_complex;3450.00;10.80;566.00;2.34;0
28;industrial_complex;3423.00;9.90;572.00;0.18;0
28;industrial_complex;3485.00;10.88;560.00;2.84;0
28;air_base;3487.00;10.55;569.00;5.50;0
28;bunker;3477.00;10.70;582.00;2.24;0
28;bunker;3495.00;10.60;514.00;3.45;0
28;bunker;3438.00;11.10;523.00;1.29;0
28;bunker;3456.00;11.10;536.00;2.85;0
28;bunker;3454.00;10.85;553.00;5.51;0
28;bunker;3444.00;10.32;554.00;1.90;0
28;bunker;3429.00;10.20;574.00;6.02;0
28;bunker;3446.00;10.75;580.00;6.12;0
28;bunker;3460.00;10.53;581.00;3.96;0
28;bunker;3481.00;10.65;509.00;1.80;0
28;bunker;3464.00;10.32;565.00;4.46;0
28;anti_air_building;3449.00;10.73;545.00;6.03;0
28;anti_air_building;3465.00;10.48;557.00;2.41;0
28;anti_air_building;3451.00;11.25;523.00;0.25;0
28;synthetic_refinery;3433.00;11.40;531.00;1.45;0
28;radar_station;3455.00;10.80;550.00;5.74;0
28;rocket_site;3483.00;10.85;530.00;0.85;0
28;nuclear_reactor;3465.00;11.10;541.00;3.52;0
29;arms_factory;3371.00;10.00;548.00;3.29;0
29;arms_factory;3398.00;10.65;544.00;5.95;0
29;arms_factory;3391.00;10.30;533.00;2.33;0
29;arms_factory;3383.00;10.05;535.00;3.89;0
29;arms_factory;3412.00;11.30;522.00;1.73;0
29;arms_factory;3362.00;10.65;510.00;4.40;0
29;industrial_complex;3368.00;9.90;536.00;0.78;0
29;industrial_complex;3369.00;10.10;524.00;2.34;0
29;industrial_complex;3404.00;9.90;558.00;0.18;0
29;industrial_complex;3365.00;10.45;513.00;2.84;0
29;industrial_complex;3396.00;10.25;548.00;5.50;0
29;industrial_complex;3363.00;9.90;559.00;2.24;0
29;air_base;3372.00;9.80;561.00;3.45;0
29;bunker;3378.00;9.90;547.00;1.29;0
29;bunker;3356.00;9.95;530.00;2.85;0
29;bunker;3407.00;9.90;567.00;5.51;0
29;bunker;3418.00;11.30;541.00;1.90;0
29;bunker;3413.00;9.90;567.00;6.02;0
29;bunker;3390.00;9.80;550.00;6.12;0
29;anti_air_building;3347.00;10.82;536.00;3.96;0
29;anti_air_building;3404.00;9.90;570.00;1.80;0
29;anti_air_building;3353.00;10.60;526.00;4.46;0
29;synthetic_refinery;3410.00;9.90;560.00;6.03;0
29;radar_station;3386.00;9.75;546.00;3.57;0
29;rocket_site;3395.00;9.70;573.00;0.25;0
29;nuclear_reactor;3379.00;9.70;560.00;1.45;0
33;arms_factory;3358.00;9.70;579.00;0.18;0
33;arms_factory;3321.00;10.05;583.00;2.84;0
33;arms_factory;3314.00;10.73;559.00;5.50;0
33;arms_factory;3346.00;9.85;594.00;2.24;0
33;arms_factory;3349.00;9.80;591.00;3.45;0
33;arms_factory;3343.00;10.03;582.00;1.29;0
33;industrial_complex;3312.00;10.15;566.00;2.85;0
33;industrial_complex;3323.00;9.90;562.00;5.51;0
33;industrial_complex;3337.00;9.70;597.00;1.90;0
33;industrial_complex;3337.00;10.50;569.00;6.02;0
33;industrial_complex;3331.00;10.38;568.00;6.12;0
33;industrial_complex;3315.00;10.20;568.00;3.96;0
33;air_base;3337.00;9.80;591.00;1.80;0
33;bunker;3318.00;9.80;595.00;4.46;0
33;bunker;3342.00;10.28;578.00;6.03;0
33;bunker;3327.00;10.80;550.00;2.41;0
33;bunker;3323.00;10.05;558.00;0.25;0
33;bunker;3326.00;10.60;574.00;1.45;0
33;bunker;3348.00;9.65;585.00;4.47;0
33;anti_air_building;3354.00;9.73;572.00;0.85;0
33;anti_air_building;3347.00;10.13;554.00;3.52;0
33;anti_air_building;3361.00;9.70;587.00;5.08;0
33;synthetic_refinery;3351.00;9.70;584.00;2.92;0
33;radar_station;3333.00;10.32;579.00;0.87;0
33;rocket_site;3332.00;9.70;606.00;1.96;0
33;nuclear_reactor;3333.00;10.40;557.00;4.98;0
34;arms_factory;3246.00;11.10;551.00;5.50;0
34;arms_factory;3269.00;10.80;564.00;2.24;0
34;arms_factory;3325.00;9.70;634.00;3.45;0
34;arms_factory;3302.00;10.85;589.00;1.29;0
34;arms_factory;3242.00;11.45;581.00;2.85;0
34;arms_factory;3248.00;11.40;532.00;5.51;0
34;industrial_complex;3224.00;11.20;519.00;1.90;0
34;industrial_complex;3324.00;9.80;628.00;6.02;0
34;industrial_complex;3251.00;11.40;557.00;6.12;0
34;industrial_complex;3275.00;10.80;569.00;3.96;0
34;industrial_complex;3255.00;11.40;536.00;1.80;0
34;industrial_complex;3303.00;11.00;592.00;4.46;0
34;air_base;3271.00;11.00;576.00;6.03;0
34;bunker;3284.00;11.10;564.00;2.41;0
34;bunker;3207.00;11.50;524.00;0.25;0
34;bunker;3261.00;10.63;564.00;1.45;0
34;bunker;3296.00;11.10;582.00;4.47;0
34;bunker;3268.00;10.73;561.00;0.85;0
34;bunker;3216.00;11.40;553.00;3.52;0
34;bunker;3240.00;11.50;529.00;5.08;0
